Country or Area Code,Country or Area,Year,Flow,Trade (USD)
508,Mozambique,2010,Export,2243068881
508,Mozambique,2010,Re-Export,46477663
508,Mozambique,2010,Re-Import,3246642
508,Mozambique,2009,Import,3764206586
508,Mozambique,2009,Export,2147169453
508,Mozambique,2008,Import,4007763192
508,Mozambique,2008,Export,2653259648
508,Mozambique,2007,Import,3049746128
508,Mozambique,2007,Export,2412078629
508,Mozambique,2006,Import,2869326549
508,Mozambique,2006,Export,2381131616
508,Mozambique,2005,Import,2408195310
508,Mozambique,2005,Export,1745256187
508,Mozambique,2004,Import,2034671767
508,Mozambique,2004,Export,1503846229
508,Mozambique,2003,Import,1752997456
508,Mozambique,2003,Export,1043912538
508,Mozambique,2002,Import,1542963471
508,Mozambique,2002,Export,809812034
508,Mozambique,2001,Import,1063107906
508,Mozambique,2001,Export,703133599
508,Mozambique,2000,Import,1162278102
508,Mozambique,2000,Export,363962000
508,Mozambique,1999,Export,270629774
508,Mozambique,1997,Import,760048567
508,Mozambique,1997,Export,229624775
508,Mozambique,1996,Import,782642000
508,Mozambique,1996,Export,226085000
508,Mozambique,1995,Import,726980000
508,Mozambique,1995,Export,174295000
508,Mozambique,1994,Import,544015000
508,Mozambique,1994,Export,163977000
104,Myanmar,2010,Import,4164318252
104,Myanmar,2010,Export,7625236775
104,Myanmar,2010,Re-Import,144601
104,Myanmar,2001,Import,2896279340
104,Myanmar,1992,Import,618432384
104,Myanmar,1992,Export,449383680
104,Myanmar,1992,Re-Export,10597918
516,Namibia,2012,Import,7132032336
516,Namibia,2012,Export,5376995496
516,Namibia,2012,Re-Export,323217278
516,Namibia,2012,Re-Import,18167859
516,Namibia,2011,Import,6457277385
516,Namibia,2011,Export,5900940853
516,Namibia,2010,Import,5979722908
516,Namibia,2010,Export,5848291950
516,Namibia,2009,Import,6208418827
516,Namibia,2009,Export,5870619650
516,Namibia,2008,Import,4688570014
516,Namibia,2008,Export,4729337437
516,Namibia,2007,Import,4025998874
516,Namibia,2007,Export,4040273925
516,Namibia,2006,Import,2798541114
516,Namibia,2006,Export,3375926731
516,Namibia,2005,Import,2525155747
516,Namibia,2005,Export,2725998937
516,Namibia,2004,Import,2421797181
516,Namibia,2004,Export,2544641893
516,Namibia,2003,Import,1427939072
516,Namibia,2003,Export,1303668480
516,Namibia,2002,Import,1310140928
516,Namibia,2002,Export,1282913408
516,Namibia,2001,Import,1552947072
516,Namibia,2001,Export,1404472192
516,Namibia,2000,Import,1434891520
516,Namibia,2000,Export,1326732160
524,Nepal,2011,Import,5915922972
524,Nepal,2011,Export,907633694
524,Nepal,2010,Import,5115880475
524,Nepal,2010,Export,874201149
524,Nepal,2009,Import,3754388923
524,Nepal,2009,Export,885999101
524,Nepal,2003,Import,1801620791
524,Nepal,2003,Export,652694661
524,Nepal,2000,Import,1557922304
524,Nepal,2000,Export,708773952
524,Nepal,1999,Import,1347482240
524,Nepal,1999,Export,524294592
524,Nepal,1998,Import,1313165952
524,Nepal,1998,Export,408728512
524,Nepal,1994,Import,1111044096
524,Nepal,1994,Export,384838816
530,Neth. Antilles,2008,Import,1436995908
530,Neth. Antilles,2008,Export,146230267
530,Neth. Antilles,2007,Import,1151735237
530,Neth. Antilles,2007,Export,116110301
530,Neth. Antilles,2006,Import,1016717352
530,Neth. Antilles,2006,Export,129272000
530,Neth. Antilles,2005,Import,894251685
530,Neth. Antilles,2005,Export,90936919
528,Netherlands,2012,Import,5.01134E+11
528,Netherlands,2012,Export,5.54678E+11
528,Netherlands,2011,Import,4.92838E+11
528,Netherlands,2011,Export,5.30576E+11
528,Netherlands,2010,Import,4.39987E+11
528,Netherlands,2010,Export,4.92646E+11
528,Netherlands,2009,Import,3.8219E+11
528,Netherlands,2009,Export,4.31502E+11
528,Netherlands,2008,Import,4.94937E+11
528,Netherlands,2008,Export,5.45853E+11
528,Netherlands,2007,Import,4.21368E+11
528,Netherlands,2007,Export,4.77641E+11
528,Netherlands,2006,Import,3.5851E+11
528,Netherlands,2006,Export,4.00686E+11
528,Netherlands,2005,Import,3.10591E+11
528,Netherlands,2005,Export,3.49813E+11
528,Netherlands,2004,Import,2.84014E+11
528,Netherlands,2004,Export,3.1804E+11
528,Netherlands,2003,Import,2.33997E+11
528,Netherlands,2003,Export,2.64796E+11
528,Netherlands,2002,Import,1.94115E+11
528,Netherlands,2002,Export,2.19821E+11
528,Netherlands,2001,Import,1.95562E+11
528,Netherlands,2001,Export,2.16158E+11
528,Netherlands,2000,Import,1.98927E+11
528,Netherlands,2000,Export,2.13424E+11
528,Netherlands,1999,Import,1.67875E+11
528,Netherlands,1999,Export,1.70538E+11
528,Netherlands,1998,Import,1.56728E+11
528,Netherlands,1998,Export,1.67596E+11
528,Netherlands,1997,Import,1.6236E+11
528,Netherlands,1997,Export,1.84433E+11
528,Netherlands,1996,Import,1.60896E+11
528,Netherlands,1996,Export,1.77368E+11
528,Netherlands,1995,Import,1.57929E+11
528,Netherlands,1995,Export,1.77626E+11
528,Netherlands,1994,Import,1.30512E+11
528,Netherlands,1994,Export,1.45825E+11
528,Netherlands,1993,Import,1.15668E+11
528,Netherlands,1993,Export,1.31143E+11
528,Netherlands,1992,Import,1.3447E+11
528,Netherlands,1992,Export,1.39934E+11
540,New Caledonia,2012,Import,3245038558
540,New Caledonia,2012,Export,1292925497
540,New Caledonia,2011,Import,3696876341
540,New Caledonia,2011,Export,1657544479
540,New Caledonia,2010,Import,3303178426
540,New Caledonia,2010,Export,1267587872
540,New Caledonia,2009,Import,2507243131
540,New Caledonia,2009,Export,2082815178
540,New Caledonia,2008,Import,3268557549
540,New Caledonia,2008,Export,1632085272
540,New Caledonia,2007,Import,2427276006
540,New Caledonia,2007,Export,1647802877
540,New Caledonia,2006,Import,1997697476
540,New Caledonia,2006,Export,1135375007
540,New Caledonia,2005,Import,1773617982
540,New Caledonia,2005,Export,1113887828
540,New Caledonia,2004,Import,1635768061
540,New Caledonia,2004,Export,1008778078
540,New Caledonia,2003,Import,1540434916
540,New Caledonia,2003,Export,728575673
540,New Caledonia,2002,Import,1075458176
540,New Caledonia,2002,Export,437089376
540,New Caledonia,2001,Import,976598656
540,New Caledonia,2001,Export,426606464
540,New Caledonia,2000,Import,1017362240
540,New Caledonia,2000,Export,635477184
540,New Caledonia,1999,Import,1008075264
540,New Caledonia,1999,Export,394798912
554,New Zealand,2013,Import,39221545077
554,New Zealand,2013,Export,39206358371
554,New Zealand,2013,Re-Export,1234188025
554,New Zealand,2013,Re-Import,170307423
554,New Zealand,2012,Import,38242730516
554,New Zealand,2012,Export,37304685387
554,New Zealand,2012,Re-Export,1382977799
554,New Zealand,2012,Re-Import,131734527
554,New Zealand,2011,Import,36111256853
554,New Zealand,2011,Export,37633150935
554,New Zealand,2011,Re-Export,1357328720
554,New Zealand,2011,Re-Import,114905283
554,New Zealand,2010,Import,30157848080
554,New Zealand,2010,Export,30931877693
554,New Zealand,2010,Re-Export,1228224459
554,New Zealand,2009,Import,25565851005
554,New Zealand,2009,Export,24932601209
554,New Zealand,2009,Re-Export,1191400285
554,New Zealand,2008,Import,34367334799
554,New Zealand,2008,Export,30577985225
554,New Zealand,2008,Re-Export,1234859789
554,New Zealand,2007,Import,30890414942
554,New Zealand,2007,Export,26930933467
554,New Zealand,2007,Re-Export,1123461197
554,New Zealand,2006,Import,26424356467
554,New Zealand,2006,Export,22409180133
554,New Zealand,2006,Re-Export,1222633738
554,New Zealand,2005,Export,21728543959
554,New Zealand,2005,Re-Export,948710063
554,New Zealand,2005,Import,26232048826
554,New Zealand,2004,Import,23192565055
554,New Zealand,2004,Export,20344022597
554,New Zealand,2004,Re-Export,796730585
554,New Zealand,2003,Import,18557422597
554,New Zealand,2003,Export,16526851374
554,New Zealand,2003,Re-Export,634751102
554,New Zealand,2002,Import,15044156669
554,New Zealand,2002,Export,14382443911
554,New Zealand,2002,Re-Export,562253663
554,New Zealand,2001,Import,13306946337
554,New Zealand,2001,Export,13729685053
554,New Zealand,2001,Re-Export,459614664
554,New Zealand,2000,Import,13904403112
554,New Zealand,2000,Export,13297426423
554,New Zealand,2000,Re-Export,524767195
554,New Zealand,1999,Import,14318347193
554,New Zealand,1999,Export,12473943873
554,New Zealand,1998,Import,11334582272
554,New Zealand,1998,Export,12087535616
554,New Zealand,1997,Import,14518500352
554,New Zealand,1997,Export,14085868544
554,New Zealand,1997,Re-Export,358680960
554,New Zealand,1996,Import,14724176806
554,New Zealand,1996,Export,14354259163
554,New Zealand,1996,Re-Export,387823210
554,New Zealand,1995,Import,13957637117
554,New Zealand,1995,Export,13745414860
554,New Zealand,1995,Re-Export,483502776
554,New Zealand,1994,Import,11901384637
554,New Zealand,1994,Export,12185475796
554,New Zealand,1994,Re-Export,415165526
554,New Zealand,1993,Import,9654729734
554,New Zealand,1993,Export,10558160320
554,New Zealand,1993,Re-Export,372377138
554,New Zealand,1992,Import,9204969925
554,New Zealand,1992,Export,9829970903
554,New Zealand,1992,Re-Export,390287546
554,New Zealand,1991,Import,8496770766
554,New Zealand,1991,Export,9745526820
554,New Zealand,1991,Re-Export,420974281
554,New Zealand,1990,Import,9483474060
554,New Zealand,1990,Export,9469857188
554,New Zealand,1990,Re-Export,394397533
554,New Zealand,1989,Import,8774995968
554,New Zealand,1989,Export,8867268608
554,New Zealand,1989,Re-Export,257481584
558,Nicaragua,2012,Import,5917130880
558,Nicaragua,2012,Export,2690039849
558,Nicaragua,2011,Export,2280871939
558,Nicaragua,2011,Import,5047259701
558,Nicaragua,2010,Import,4190756091
558,Nicaragua,2010,Export,1847628973
558,Nicaragua,2009,Import,3478610703
558,Nicaragua,2009,Export,1393053781
558,Nicaragua,2008,Import,4744430010
558,Nicaragua,2008,Export,2537600000
558,Nicaragua,2007,Import,3537990700
558,Nicaragua,2007,Export,1194541019
558,Nicaragua,2006,Import,2740660904
558,Nicaragua,2006,Export,758641900
558,Nicaragua,2005,Import,2535550330
558,Nicaragua,2005,Export,866022810
558,Nicaragua,2004,Import,2249686330
558,Nicaragua,2004,Export,759846690
558,Nicaragua,2003,Import,1904588247
558,Nicaragua,2003,Export,605203613
558,Nicaragua,2002,Import,1802235520
558,Nicaragua,2002,Export,634792960
558,Nicaragua,2001,Import,1773366656
558,Nicaragua,2001,Export,532237792
558,Nicaragua,2000,Import,1720572544
558,Nicaragua,2000,Export,629349056
558,Nicaragua,1999,Import,1723042302
558,Nicaragua,1999,Export,508482031
558,Nicaragua,1998,Import,1532107904
558,Nicaragua,1998,Export,552822912
558,Nicaragua,1997,Import,1469732480
558,Nicaragua,1997,Export,666607296
558,Nicaragua,1996,Import,1076145152
558,Nicaragua,1996,Export,660182400
558,Nicaragua,1995,Import,1009202688
558,Nicaragua,1995,Export,509210752
558,Nicaragua,1994,Import,852457856
558,Nicaragua,1994,Export,351107264
558,Nicaragua,1993,Import,755111104
558,Nicaragua,1993,Export,267492080
562,Niger,2012,Import,1684780702
562,Niger,2012,Export,1306748264
562,Niger,2012,Re-Export,126451390
562,Niger,2011,Import,1917173453
562,Niger,2011,Export,1080650285
562,Niger,2011,Re-Export,105609981
562,Niger,2010,Import,2290039353
562,Niger,2010,Export,483502133
562,Niger,2009,Import,1627150459
562,Niger,2009,Export,628011881
562,Niger,2008,Import,1208338950
562,Niger,2008,Export,1025554314
562,Niger,2007,Import,955684601
562,Niger,2007,Export,627074829
562,Niger,2006,Export,469971950
562,Niger,2006,Import,860189925
562,Niger,2005,Import,735569652
562,Niger,2005,Export,485723498
562,Niger,2004,Export,399780462
562,Niger,2004,Import,667174012
562,Niger,2003,Export,228721296
562,Niger,2003,Import,565554828
562,Niger,2002,Import,432040376
562,Niger,2002,Export,198995903
562,Niger,2001,Import,383748353
562,Niger,2001,Export,211268937
562,Niger,2000,Import,325924521
562,Niger,2000,Export,224038034
562,Niger,1999,Import,394766272
562,Niger,1999,Export,293887168
562,Niger,1999,Re-Export,113371216
562,Niger,1998,Import,419976896
562,Niger,1998,Export,336788800
562,Niger,1998,Re-Export,138168144
562,Niger,1997,Import,345074112
562,Niger,1997,Export,329179712
562,Niger,1997,Re-Export,145252192
562,Niger,1996,Import,365478304
562,Niger,1996,Export,388319808
562,Niger,1996,Re-Export,175162560
562,Niger,1995,Import,344552704
562,Niger,1995,Export,273417184
562,Niger,1995,Re-Export,83911584
566,Nigeria,2012,Import,35872509437
566,Nigeria,2012,Export,1.43151E+11
566,Nigeria,2011,Import,63971528818
566,Nigeria,2011,Export,1.25641E+11
566,Nigeria,2010,Import,44235268667
566,Nigeria,2010,Export,86567912529
566,Nigeria,2009,Import,33906281580
566,Nigeria,2009,Export,49937459606
566,Nigeria,2008,Import,28193597338
566,Nigeria,2008,Export,81820518366
566,Nigeria,2007,Import,32357346936
566,Nigeria,2007,Export,53963110729
566,Nigeria,2006,Import,22903337702
566,Nigeria,2006,Export,59215233334
566,Nigeria,2003,Import,14892461134
566,Nigeria,2003,Export,24078329294
566,Nigeria,2002,Import,8758299370
566,Nigeria,2002,Export,18607065931
566,Nigeria,2001,Import,7958046291
566,Nigeria,2001,Export,18046078734
566,Nigeria,2000,Import,5816856438
566,Nigeria,2000,Export,27079246652
566,Nigeria,1999,Import,4482496512
566,Nigeria,1999,Export,16123503616
566,Nigeria,1998,Import,5764245504
566,Nigeria,1998,Export,6868921344
566,Nigeria,1997,Import,6363504760
566,Nigeria,1997,Export,11163923370
566,Nigeria,1996,Import,5335465045
566,Nigeria,1996,Export,11393896390
579,Norway,2012,Import,87320955424
579,Norway,2012,Export,1.60999E+11
579,Norway,2011,Import,90783500924
579,Norway,2011,Export,1.6041E+11
579,Norway,2010,Import,77330164615
579,Norway,2010,Export,1.30657E+11
579,Norway,2009,Import,68968818047
579,Norway,2009,Export,1.14675E+11
579,Norway,2008,Import,90581252051
579,Norway,2008,Export,1.73221E+11
579,Norway,2007,Import,80297682385
579,Norway,2007,Export,1.36357E+11
579,Norway,2006,Import,64265915040
579,Norway,2006,Export,1.222E+11
579,Norway,2006,Re-Import,278
579,Norway,2005,Import,55488201977
579,Norway,2005,Export,1.03759E+11
579,Norway,2004,Import,48511585270
579,Norway,2004,Export,82485229540
579,Norway,2003,Import,39851248723
579,Norway,2003,Export,67939655707
579,Norway,2002,Import,34872582616
579,Norway,2002,Export,59534883760
579,Norway,2001,Import,32951419171
579,Norway,2001,Export,59217129169
579,Norway,2000,Import,34357579776
579,Norway,2000,Export,59899117568
579,Norway,1999,Import,34172692480
579,Norway,1999,Export,45479329792
579,Norway,1998,Import,37477687296
579,Norway,1998,Export,40401838080
579,Norway,1997,Import,35768274944
579,Norway,1997,Export,48549838848
579,Norway,1996,Import,34309140480
579,Norway,1996,Export,48954961920
579,Norway,1995,Import,32705843200
579,Norway,1995,Export,41740320768
579,Norway,1994,Import,27294892032
579,Norway,1994,Export,34743529472
579,Norway,1993,Import,24021241247
579,Norway,1993,Export,31903872536
512,Oman,2012,Import,28117622531
512,Oman,2012,Export,52138225677
512,Oman,2012,Re-Export,6466304945
512,Oman,2011,Import,23619397677
512,Oman,2011,Export,47091872608
512,Oman,2011,Re-Export,5845422888
512,Oman,2010,Import,19774505523
512,Oman,2010,Export,36599577120
512,Oman,2010,Re-Export,4996121545
512,Oman,2009,Import,17851473901
512,Oman,2009,Export,27650631071
512,Oman,2009,Re-Export,4770512120
512,Oman,2008,Import,22924680538
512,Oman,2008,Export,37719141056
512,Oman,2008,Re-Export,3942323255
512,Oman,2007,Import,16024705822
512,Oman,2007,Export,24691545242
512,Oman,2007,Re-Export,2609867903
512,Oman,2006,Import,11038363202
512,Oman,2006,Export,21585732783
512,Oman,2006,Re-Export,1994656013
512,Oman,2005,Import,8969944901
512,Oman,2005,Export,18691545782
512,Oman,2005,Re-Export,1518614207
512,Oman,2004,Import,8795529677
512,Oman,2004,Export,13380753022
512,Oman,2004,Re-Export,1399970972
512,Oman,2003,Import,6801039700
512,Oman,2003,Export,12196357810
512,Oman,2002,Import,6005148337
512,Oman,2002,Export,11127328158
512,Oman,2001,Import,5797961462
512,Oman,2001,Export,11036616147
512,Oman,2000,Import,5039242752
512,Oman,2000,Export,10852263936
512,Oman,1999,Import,4673690112
512,Oman,1999,Export,7230925824
512,Oman,1998,Import,5681500672
512,Oman,1998,Export,5518813696
512,Oman,1997,Import,5025955328
512,Oman,1997,Export,7630663168
512,Oman,1996,Import,4577818624
512,Oman,1996,Export,7221942784
512,Oman,1995,Import,4248550400
512,Oman,1995,Export,5917388800
512,Oman,1994,Import,3915029248
512,Oman,1994,Export,5418297344
512,Oman,1993,Import,4114037248
512,Oman,1993,Export,5299510272
512,Oman,1992,Import,3769155584
512,Oman,1992,Export,5451159552
512,Oman,1991,Import,3193966336
512,Oman,1991,Export,4873507328
512,Oman,1990,Import,2681227008
512,Oman,1990,Export,5504418816
512,Oman,1989,Import,2257338880
512,Oman,1989,Export,3932778752
490,"Other Asia, nes",2012,Import,2.70863E+11
490,"Other Asia, nes",2012,Export,3.00622E+11
490,"Other Asia, nes",2012,Re-Export,16957084187
490,"Other Asia, nes",2012,Re-Import,881448736
490,"Other Asia, nes",2011,Import,2.81316E+11
490,"Other Asia, nes",2011,Export,3.06998E+11
490,"Other Asia, nes",2011,Re-Export,16338137429
490,"Other Asia, nes",2011,Re-Import,885698804
490,"Other Asia, nes",2010,Import,2.51315E+11
490,"Other Asia, nes",2010,Export,2.73706E+11
490,"Other Asia, nes",2010,Re-Export,12996101092
490,"Other Asia, nes",2010,Re-Import,691401596
490,"Other Asia, nes",2009,Import,1.74943E+11
490,"Other Asia, nes",2009,Export,2.03494E+11
490,"Other Asia, nes",2009,Re-Export,9868256462
490,"Other Asia, nes",2008,Import,2.40678E+11
490,"Other Asia, nes",2008,Export,2.55055E+11
